asset,timeframe,model_family,candidate_id,experiment_phase,input_family,weeks_observed,best_week,best_week_rap_pct,best_week_return_pct,best4_end_week,best4_mean_rap_pct,mean_weekly_rap_pct,mean_weekly_return_pct,mean_weekly_drawdown_pct,mean_weekly_trades,rel_volume,k_sl,k_tp,risk_penalty_lambda
dogeusdt,4h,sac,dogeusdt_4h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,kitchen_sink_guarded,13,2023-01-02,0.0,0.0,2023-01-23,0.0,-0.000158,7e-06,0.000329,0.307692,0.1,1.5,2.0,0.5
eurgbp,4h,sac,eurgbp_4h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,fx_full,18,2023-01-02,0.0,0.0,2023-01-23,0.0,-0.000313,-0.000209,0.000209,0.111111,0.1,1.5,2.0,0.5
eurusd,4h,sac,eurusd_4h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,fx_full,14,2023-01-09,0.0,0.0,2023-01-30,0.0,-0.00079,-0.000526,0.000526,0.214286,0.1,1.5,2.0,0.5
xrpusdt,1h,sac,xrpusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-11-13,0.01074,0.055012,2023-10-30,0.0,-0.031453,-0.005995,0.025458,5.5,0.05,2.0,3.0,1.0
linkusdt,4h,sac,linkusdt_4h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,kitchen_sink_guarded,13,2023-01-02,0.0,0.0,2023-01-23,0.0,-0.093662,-0.038814,0.109695,0.615385,0.1,1.5,2.0,0.5
solusdt,1h,sac,solusdt_1h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023-01-02,0.0,0.0,2023-09-25,0.0,-0.355593,-0.186628,0.337929,2.6,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m3_base3y__oracle_bc_transfer_e1_v1,,sota_low_cost,13,2023-11-06,0.748024,1.162646,2023-10-23,0.0,-0.428996,0.033556,0.462552,6.230769,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base2y__oracle_bc_transfer_e1_v1,,sota_low_cost,32,2023-12-04,0.56657,0.906122,2023-06-12,0.0,-0.579007,-0.072613,0.506394,8.0625,0.05,2.0,3.0,1.0
btcusdt_perp,4h,sac,btcusdt_perp_4h_sota_low_cost_sac_scratch_2y,,sota_low_cost,8,2023-11-06,0.0,0.0,2023-11-27,0.0,-1.549525,1.134672,2.684197,0.125,,,,1.0
btcusdt_perp,4h,sac,btcusdt_perp_4h_sota_low_cost_sac_scratch_2y_etd14_vd14_td14,,sota_low_cost,8,2023-10-30,0.0,0.0,2023-11-20,0.0,-5.244304,-1.519027,3.725277,0.125,,,,1.0
btcusdt_perp,4h,sac,btcusdt_perp_4h_sota_low_cost_sac_scratch_recent_window_m6_base4y,,sota_low_cost,8,2023-11-06,0.0,0.0,2023-11-27,0.0,-6.516519,-1.312072,5.204447,0.25,,,,1.0
dogeusdt,4h,sac,dogeusdt_4h_sota_low_cost_all_available_sac_warm_start_chain_1y,,sota_low_cost,32,2023-09-25,0.001208,0.001208,2023-07-24,-3.9e-05,-0.001615,-5.1e-05,0.001563,2.28125,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl2_tp4_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-10-30,1.220422,1.688449,2023-11-20,-0.000799,-0.294796,0.185025,0.959643,12.625,0.05,2.0,4.0,0.5
adausdt,1h,sac,adausdt_1h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023-12-25,0.004661,0.011581,2023-12-25,-0.001408,-0.001127,0.005188,0.006315,1.4,0.05,2.0,3.0,1.0
btcusdt,4h,sac,btcusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,8,2023-09-25,0.331209,0.385119,2023-10-02,-0.001622,-0.173174,-0.014996,0.158178,2.625,0.05,2.0,3.0,1.0
btcusdt,4h,sac,btcusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023-09-25,0.331209,0.385119,2023-10-02,-0.001622,-0.173174,-0.014996,0.158178,2.625,0.05,2.0,3.0,1.0
btcusdt,4h,sac,btcusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023-09-25,0.331209,0.385119,2023-10-02,-0.001622,-0.173174,-0.014996,0.158178,2.625,0.05,2.0,3.0,1.0
btcusdt,4h,sac,btcusdt_4h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023-09-25,0.331209,0.385119,2023-10-02,-0.001622,-0.173174,-0.014996,0.158178,2.625,0.05,2.0,3.0,1.0
adausdt,4h,sac,adausdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,15,2023-11-27,0.003844,0.004322,2023-10-30,-0.001776,-0.021785,-0.001055,0.02073,2.066667,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,20,2023-12-04,0.023371,0.07237,2023-10-09,-0.002097,-0.016955,0.008072,0.025028,2.95,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,20,2023-11-27,0.21473,0.285714,2023-11-27,-0.003135,-0.255335,-0.021471,0.233863,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023-08-28,0.265708,0.308012,2023-11-27,-0.003135,-0.261202,-0.021629,0.239573,2.55,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_crypto_full_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,12,2023-11-06,1.951372,2.458607,2023-11-06,-0.003608,-0.514665,0.255706,0.770371,28.416667,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m1_base3y,,kitchen_sink_guarded,10,2023-11-20,0.088413,0.264228,2023-12-11,-0.003739,-0.546038,-0.131961,0.414077,1.2,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023-12-25,0.034489,0.052701,2023-11-06,-0.004276,-0.035316,-0.003039,0.032277,5.333333,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,5,2023-12-25,0.004661,0.011581,2023-12-25,-0.004285,-0.003428,0.001185,0.004613,1.2,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,8,2023-11-06,0.012968,0.064017,2023-11-06,-0.00437,-0.017427,0.010473,0.027901,14.25,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,12,2023-12-11,0.071471,0.131774,2023-10-30,-0.004496,-0.00899,0.013932,0.022922,5.25,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,4,2023-10-09,0.0,0.0,2023-10-30,-0.004708,-0.004708,-0.002058,0.00265,0.25,0.05,2.0,3.0,1.0
adausdt,4h,sac,adausdt_4h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,4,2023-08-14,0.000546,0.002146,2023-09-04,-0.005013,-0.005013,-0.000784,0.004229,2.5,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023-10-30,0.016471,0.016471,2023-12-04,-0.006134,-0.007641,0.009088,0.016728,1.6,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,4,2023-10-30,0.032176,0.072488,2023-10-30,-0.006275,-0.006275,0.01238,0.018655,4.25,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,4,2023-08-14,0.031103,0.0381,2023-09-04,-0.006468,-0.006468,0.009681,0.016149,4.25,0.05,2.0,3.0,1.0
eurjpy,15m,sac,eurjpy_15m_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-06-12,0.075991,0.097812,2023-07-17,-0.006751,-0.161357,-0.09134,0.140035,22.576923,0.1,1.5,2.0,0.5
adausdt,4h,sac,adausdt_4h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,4,2023-08-14,0.003047,0.004647,2023-09-04,-0.006955,-0.006955,0.000123,0.007078,3.0,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-12-25,0.034489,0.052701,2023-10-30,-0.007945,-0.029446,0.001059,0.030505,4.666667,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023-12-25,0.034489,0.052701,2023-10-30,-0.008145,-0.036468,-0.003966,0.032502,5.0,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023-11-20,0.0,0.0,2023-12-25,-0.008759,-0.010787,0.004631,0.015418,2.8,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023-11-20,0.0,0.0,2023-12-25,-0.008759,-0.010787,0.004631,0.015418,2.8,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m3_base3y,,sota_low_cost,13,2023-10-30,0.50922,0.95269,2023-10-30,-0.009146,-0.677624,-0.055764,0.62186,7.307692,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,4,2023-10-30,0.026265,0.043002,2023-10-30,-0.010227,-0.010227,0.006342,0.016569,7.5,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m12_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-28,0.193948,0.253563,2023-09-18,-0.011475,-0.244586,-0.03714,0.207445,2.40625,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023-12-25,0.001152,0.004576,2023-12-25,-0.013603,-0.010882,-0.003966,0.006916,0.8,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023-10-09,0.0,0.0,2023-12-04,-0.013891,-0.020217,-0.008466,0.011751,0.8,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_crypto_full_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,20,2023-12-25,0.417281,0.646936,2023-12-25,-0.013899,-0.271246,-0.048876,0.22237,5.8,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,5,2023-11-13,0.0,0.0,2023-12-11,-0.014914,-0.012056,-0.000409,0.011647,1.8,0.05,2.0,3.0,1.0
xrpusdt,1h,sac,xrpusdt_1h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023-11-20,0.001453,0.002276,2023-12-25,-0.015706,-0.016221,0.000503,0.016724,3.2,0.05,2.0,3.0,1.0
usdjpy,15m,sac,usdjpy_15m_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-04-10,0.065892,0.122281,2023-06-05,-0.016814,-0.181429,-0.101317,0.160224,26.807692,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m6_base1y,,sota_low_cost,32,2023-11-06,1.589858,2.185738,2023-09-11,-0.017243,-0.395266,0.074052,0.469319,10.625,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,4,2023-10-09,-0.011099,-0.003087,2023-10-30,-0.020659,-0.020659,-0.007861,0.012798,3.25,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,4,2023-08-14,0.028175,0.04627,2023-09-04,-0.023671,-0.023671,0.003417,0.027089,4.5,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,4,2023-10-09,-0.011099,-0.003087,2023-10-30,-0.023763,-0.023763,-0.009643,0.01412,3.5,0.05,2.0,3.0,1.0
xrpusdt,4h,sac,xrpusdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,5,2023-10-09,0.0,0.0,2023-12-04,-0.026035,-0.029933,-0.013429,0.016504,1.0,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p10_sl1p5_tp2_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-11-06,1.622505,2.225035,2023-11-06,-0.030458,-0.721129,0.007259,1.456775,18.5,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_rap_l1p0_rv0p1_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,5,2022-07-11,0.825336,1.434608,2022-12-26,-0.03061,-0.166715,0.426104,0.59282,5.0,0.1,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m3_base3y,,kitchen_sink_guarded,10,2023-11-06,0.748024,1.162646,2023-12-11,-0.031408,-0.543022,0.047592,0.590613,4.9,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_tech_stat_decomp_sac_fine_tune_recent_window_m3_base1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023-09-04,0.425581,0.552315,2023-09-04,-0.032364,-0.363797,0.000268,0.364065,10.875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-10-16,0.193306,0.287694,2023-08-28,-0.03261,-0.217423,-0.020373,0.197049,2.53125,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_control_rv0p05_sl2_tp3_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023-11-06,0.31115,0.907921,2023-11-27,-0.036261,-0.318801,0.095782,0.829165,23.625,0.05,2.0,3.0,0.5
xrpusdt,4h,sac,xrpusdt_4h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,4,2023-09-04,-0.0025,0.005,2023-09-04,-0.041113,-0.041113,-0.008662,0.032451,2.5,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,sltp_risk_geometry_phase8_v1,sota_low_cost,8,2023-10-09,0.369498,0.430387,2023-10-30,-0.048032,-0.655882,-0.233475,0.844814,20.875,0.05,1.25,1.25,0.5
gbpjpy,15m,sac,gbpjpy_15m_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-06-12,0.023227,0.071715,2023-06-19,-0.057128,-0.249621,-0.142334,0.214574,34.653846,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023-08-14,0.369062,0.578953,2023-10-02,-0.057214,-0.08773,0.149385,0.237115,9.125,0.05,2.0,3.0,1.0
bnbusdt,1h,sac,bnbusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023-11-13,0.0,0.0,2023-11-27,-0.058698,-0.272114,-0.067702,0.204412,5.0,0.05,2.0,3.0,1.0
solusdt,15m,sac,solusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023-01-02,0.0,0.0,2023-09-25,-0.061304,-0.623248,-0.345522,0.555451,13.2,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,13,2023-11-27,0.195313,0.319828,2023-12-18,-0.063902,-0.679037,-0.069965,0.609072,3.307692,0.05,2.0,3.0,1.0
bnbusdt,1h,sac,bnbusdt_1h_crypto_full_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,8,2023-10-30,0.041849,0.224191,2023-10-30,-0.063948,-0.284181,0.011835,0.296016,8.25,0.05,2.0,3.0,1.0
bnbusdt,1h,sac,bnbusdt_1h_kitchen_sink_guarded_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023-10-30,0.041849,0.224191,2023-10-30,-0.063948,-0.284181,0.011835,0.296016,8.25,0.05,2.0,3.0,1.0
ethusdt,1h,sac,ethusdt_1h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023-10-23,0.211781,0.526519,2023-11-06,-0.069271,-0.267886,0.022382,0.290268,11.5,0.05,2.0,3.0,1.0
usdjpy,15m,sac,usdjpy_15m_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,fx_full,5,2023-07-03,0.023137,0.029661,2023-12-25,-0.078916,-0.181505,-0.087559,0.187892,25.2,0.1,1.5,2.0,0.5
eurjpy,15m,sac,eurjpy_15m_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,fx_full,5,2023-07-03,0.005062,0.00619,2023-12-25,-0.086102,-0.106999,-0.061399,0.091202,9.6,0.1,1.5,2.0,0.5
ethusdt,1h,sac,ethusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,12,2023-11-06,0.162972,0.347236,2023-11-06,-0.086973,-0.188792,0.066088,0.25488,10.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_fixed_rv0p10_sl2_tp3_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,5,2022-07-11,1.129972,1.434608,2023-01-02,-0.087281,-0.291932,0.168722,0.921308,7.0,0.1,2.0,3.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,5,2023-01-02,0.093497,0.129456,2023-01-02,-0.092071,-0.09942,0.006124,0.211087,4.8,0.05,1.25,1.25,0.5
ethusdt,1h,sac,ethusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023-10-23,0.199948,0.427748,2023-11-06,-0.092678,-0.15938,0.043006,0.202385,6.4,0.05,2.0,3.0,1.0
solusdt,1h,sac,solusdt_1h_crypto_full_all_available_1h_sac_warm_start_chain_1y,,crypto_full,32,2023-12-11,0.713437,1.386065,2023-12-11,-0.095487,-1.023322,-0.197346,0.825975,23.5,0.05,2.0,3.0,1.0
btcusdt_perp,15m,sac,btcusdt_perp_15m_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-10-23,0.59764,0.83767,2023-11-13,-0.109339,-0.665305,-0.29707,0.736471,55.788462,0.1,1.5,2.0,0.5
bnbusdt,1h,sac,bnbusdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,12,2023-12-25,0.233527,0.680716,2023-11-27,-0.111295,-0.304481,0.008932,0.313413,5.916667,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_kitchen_sink_guarded_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023-08-14,0.326538,0.42271,2023-12-18,-0.113968,-0.229857,-0.010546,0.219311,3.65,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,13,2023-12-18,1.550011,1.821489,2023-10-23,-0.115077,-0.600715,-0.09445,0.506265,2.230769,0.05,2.0,3.0,1.0
bnbusdt,1h,sac,bnbusdt_1h_kitchen_sink_guarded_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023-10-23,0.0,0.0,2023-11-06,-0.115803,-0.095638,-0.022974,0.072664,2.2,0.05,2.0,3.0,1.0
bnbusdt,1h,sac,bnbusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023-10-30,0.041849,0.224191,2023-11-20,-0.119152,-0.212116,-0.021214,0.190903,6.0,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_rap_l1p0_rv0p1_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,15,2023-01-02,0.162365,0.270152,2022-10-31,-0.123706,-0.706717,-0.085061,0.621657,3.066667,0.1,2.0,3.0,1.0
ethusdt,1h,sac,ethusdt_1h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023-11-06,0.081793,0.337727,2023-11-06,-0.125733,-0.185824,0.080459,0.266283,8.4,0.05,2.0,3.0,1.0
solusdt,4h,sac,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m12_base2y,,crypto_full,11,2023-06-26,1.287027,1.439441,2023-07-03,-0.13816,-0.402711,0.014038,0.416749,6.181818,0.05,2.0,3.0,1.0
btcusdt,4h,sac,btcusdt_4h_crypto_full_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,5,2023-09-11,0.052211,0.124116,2023-09-11,-0.138795,-0.265339,-0.078347,0.186992,3.0,0.05,2.0,3.0,1.0
