asset,timeframe,horizon_bucket,model_family,experiment_phase,input_family,coverage_weeks,test_year,mean_weekly_return_pct,annual_return_pct,mean_weekly_rap_pct,annual_rap_pct,mean_weekly_drawdown_pct,mean_weekly_test_trades,rel_volume,sltp_risk_mode,k_sl,k_tp,risk_penalty_lambda,train_years,training_policy,candidate_id,olap_profile_key
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,20,2023,0.013351,0.267013,-0.158281,-3.165622,0.171632,1.8,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,bnbusdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.043389,0.694226,-0.158397,-2.534349,0.201786,2.1875,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_seed3_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023,0.043006,0.215028,-0.15938,-0.796898,0.202385,6.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,32,2023,0.022618,0.723768,-0.159696,-5.110272,0.182314,2.3125,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_1y_seed2_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023,0.0121,0.387197,-0.160355,-5.131366,0.172455,2.15625,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.04741,0.758558,-0.161627,-2.586032,0.209037,2.75,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y_seed2_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,20,2023,0.032714,0.654288,-0.161708,-3.234169,0.194423,2.45,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.005899,0.117987,-0.162229,-3.244586,0.168129,1.9,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,bnbusdt_4h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,20,2023,0.006863,0.13725,-0.162797,-3.255935,0.169659,1.7,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,bnbusdt_4h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,6,2022,-0.01183,-0.07098,-0.162991,-0.977943,0.604642,6.0,0.05,fixed_atr,2.0,3.0,0.25,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_rap_l0p25_rv0p05_risk_adjusted_reward_phase7_v3,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.030393,0.607862,-0.163938,-3.27876,0.194331,2.45,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.007832,0.156641,-0.164758,-3.295157,0.17259,1.75,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,bnbusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost,16,2023,0.040129,0.642061,-0.167141,-2.674252,0.20727,2.1875,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023,0.007113,0.227605,-0.167448,-5.358345,0.174561,2.25,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,20,2023,0.006871,0.137414,-0.167995,-3.359891,0.174865,1.75,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,bnbusdt_4h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_token_transformer_phase_next_v1,sota_low_cost_plus_event_engineered_v1,32,2023,0.017491,0.559704,-0.170626,-5.460021,0.188116,2.34375,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_seed7_event_token_transformer_phase_next_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023,0.030073,0.601454,-0.171383,-3.427666,0.201456,2.5,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.03908,0.625277,-0.171406,-2.742501,0.210486,2.3125,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed2_eventctx_seed_robustness_phase2_v1,fixed_atr
btcusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,-0.014996,-0.119971,-0.173174,-1.385396,0.158178,2.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023,-0.014996,-0.119971,-0.173174,-1.385396,0.158178,2.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023,-0.014996,-0.119971,-0.173174,-1.385396,0.158178,2.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,-0.014996,-0.119971,-0.173174,-1.385396,0.158178,2.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_4h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_token_transformer_phase_next_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.035997,0.575949,-0.179163,-2.866606,0.21516,2.4375,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed7_event_token_transformer_phase_next_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023,0.000266,0.008521,-0.179217,-5.734957,0.179484,2.1875,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m6_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.027009,0.432146,-0.179325,-2.869208,0.206335,2.1875,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed2_eventctx_seed_robustness_phase2_v1,fixed_atr
usdjpy,15m,short,sac,annual_diversity_survey_v1,fx_full,5,2023,-0.087559,-0.437796,-0.181505,-0.907525,0.187892,25.2,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,usdjpy_15m_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.014448,0.231165,-0.181631,-2.906095,0.196079,2.09375,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.183138,3.662752,-0.182232,-3.644637,0.365369,2.8,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_4h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,-0.002471,-0.079074,-0.182407,-5.837017,0.179936,2.1875,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.032445,0.519125,-0.182508,-2.920124,0.214953,2.25,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.032445,0.519125,-0.182508,-2.920124,0.214953,2.25,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023,0.080459,0.402297,-0.185824,-0.929118,0.266283,8.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_1h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,0.00149,0.047671,-0.186049,-5.953569,0.187539,2.34375,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,11,2023,0.161931,1.781239,-0.188698,-2.075677,0.350629,5.909091,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m12_base2y,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.066088,0.793053,-0.188792,-2.265504,0.25488,10.25,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.02783,0.445286,-0.189049,-3.024782,0.216879,2.3125,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.027645,0.442322,-0.189139,-3.02623,0.216784,2.3125,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
solusdt,1h,short,sac,,kitchen_sink_guarded,32,2023,0.129483,4.143443,-0.190742,-6.103753,0.320225,4.53125,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_1h_kitchen_sink_guarded_all_available_1h_sac_scratch_1y,fixed_atr
bnbusdt,4h,long,sac,annual_diversity_survey_v1,kitchen_sink_guarded,37,2023,0.006522,0.241302,-0.19165,-7.091049,0.396343,3.081081,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,bnbusdt_4h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,-0.015993,-0.319856,-0.192319,-3.846381,0.176326,4.5,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,bnbusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,-0.00487,-0.155827,-0.193927,-6.205649,0.189057,2.28125,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.016033,0.513041,-0.195173,-6.245522,0.211205,1.71875,0.05,fixed_atr,2.0,3.0,1.0,2,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m1_base2y,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,-0.021181,-0.169444,-0.197014,-1.576108,0.175833,2.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023,-0.021181,-0.169444,-0.197014,-1.576108,0.175833,2.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,8,2023,-0.021181,-0.169444,-0.197014,-1.576108,0.175833,2.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,-0.021181,-0.169444,-0.197014,-1.576108,0.175833,2.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,39,2022,0.090048,3.511867,-0.197802,-7.71426,0.287849,2.25641,0.05,fixed_atr,2.0,3.0,1.0,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_seed20_adaptive_top_seed_extension_seed20_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,20,2023,0.150877,3.01755,-0.20091,-4.018195,0.351787,2.2,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_4h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,13,2023,0.268595,3.491736,-0.201942,-2.625246,0.470537,2.769231,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_transfer_e2_v1__warm_start_chain_n_years,solusdt_4h_sota_low_cost_all_available_sac_warm_start_chain_3y__oracle_bc_transfer_e2_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.082464,0.989572,-0.202709,-2.432507,0.285173,12.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_1h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,0.08626,0.690079,-0.202732,-1.62186,0.288992,11.25,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_crypto_full_sac_fine_tune_recent_window_m6_base1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,15m,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023,0.007344,0.036722,-0.206347,-1.031736,0.427383,27.2,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,bnbusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,-0.044579,-0.534953,-0.209709,-2.516507,0.16513,2.416667,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_tech_stat_decomp_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,,sota_low_cost,32,2023,-0.028049,-0.897581,-0.211024,-6.752772,0.182975,1.84375,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,bnbusdt_4h_sota_low_cost_all_available_sac_scratch_1y,fixed_atr
ethusdt,4h,long,sac,event_token_transformer_phase_next_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.006118,0.09788,-0.211969,-3.391497,0.218086,2.375,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_seed7_event_token_transformer_phase_next_v1,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,8,2023,-0.021214,-0.169709,-0.212116,-1.69693,0.190903,6.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,4h,long,sac,,sota_low_cost,32,2023,-0.042097,-1.347115,-0.215324,-6.890359,0.173226,2.28125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_4h_sota_low_cost_all_available_sac_warm_start_chain_1y,fixed_atr
btcusdt,4h,long,sac,,sota_low_cost,32,2023,-0.035503,-1.136084,-0.21738,-6.956156,0.181877,2.4375,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,btcusdt_4h_sota_low_cost_all_available_sac_scratch_1y,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023,-0.020373,-0.651949,-0.217423,-6.957522,0.197049,2.53125,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,adaptive_top_seed_extension_seed20_v1,kitchen_sink_guarded,39,2022,-0.033465,-1.305125,-0.219082,-8.544214,0.742471,3.230769,0.1,fixed_atr,2.0,3.0,0.25,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_valyear_rap_l0p25_rv0p1_risk_adjusted_reward_phase7_v3_seed20_adaptive_top_seed_extension_seed20_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023,0.006754,0.135082,-0.21916,-4.383194,0.225914,2.3,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,20,2023,0.006754,0.135082,-0.21916,-4.383194,0.225914,2.3,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_4h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.416329,4.995948,-0.221432,-2.657178,0.637761,8.583333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,-0.027741,-0.887702,-0.227299,-7.273582,0.199559,2.4375,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,-0.028463,-0.910802,-0.227887,-7.292383,0.199424,2.25,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023,-0.010546,-0.210919,-0.229857,-4.597146,0.219311,3.65,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,bnbusdt_4h_kitchen_sink_guarded_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023,0.407147,2.035736,-0.230535,-1.152676,0.637682,13.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,solusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023,-0.029196,-0.934278,-0.231397,-7.404695,0.202201,2.375,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.14064,4.500481,-0.234957,-7.518628,0.375597,3.6875,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_4h_sota_low_cost_all_available_sac_scratch_1y,fixed_atr
solusdt,4h,long,sac,oracle_bc_followup_phase6_v1,kitchen_sink_guarded,10,2023,0.32724,3.2724,-0.239495,-2.39495,0.566735,9.2,0.05,fixed_atr,2.0,3.0,1.0,3,oracle_bc_pretrain_then_sac__fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_oracle_bc_pretrain_v1_oracle_bc_e5_oracle_bc_followup_phase6_v1,fixed_atr
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.066343,0.79611,-0.244214,-2.930571,0.310557,15.333333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,-0.03714,-1.188494,-0.244586,-7.826749,0.207445,2.40625,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m12_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,-0.018003,-0.288053,-0.245546,-3.92874,0.227543,2.375,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost,16,2023,-0.018003,-0.288053,-0.245546,-3.92874,0.227543,2.375,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,ethusdt_4h_sota_low_cost_sac_scratch_3y,fixed_atr
solusdt,4h,long,sac,,crypto_full,13,2023,0.234756,3.051831,-0.245844,-3.195976,0.480601,3.230769,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,solusdt_4h_crypto_full_all_available_sac_fine_tune_recent_window_m6_base3y,fixed_atr
solusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,5,2023,0.411623,2.058117,-0.25063,-1.253152,0.662254,11.6,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,solusdt_1h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.03182,0.381842,-0.251591,-3.019097,0.283412,6.083333,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,bnbusdt_1h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt_perp,1h,short,sac,annual_diversity_survey_v1,kitchen_sink_guarded,29,2023,0.032373,0.938821,-0.252348,-7.318085,0.569442,16.413793,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,ethusdt_perp_1h_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
